tracking_id	XH_1916	XH_1917	XH_1918	XH_1919	XH_1920	XH_1921	XH_1922	XH_1923	XH_1924
ENSMUSG00000031461	0.367371	0.994856	0.427899	1.34732	0.490546	1.36107	0.480092	0.467043	0.734458
ENSMUSG00000031467	19.2491	15.8246	16.352	11.8148	13.3142	15.8023	11.8729	16.1134	11.6737
ENSMUSG00000031478	4.87673	7.00782	6.27655	5.23275	6.35521	6.52841	4.80484	6.80096	4.335
ENSMUSG00000031479	24.8866	19.8385	20.7229	14.0748	15.4734	20.502	12.3934	21.7558	11.7111
ENSMUSG00000031480	1.21695	1.93942	1.69717	1.09834	1.17384	1.60255	1.37312	1.57349	1.32831
ENSMUSG00000031482	16.085	14.8614	16.0072	12.6766	13.9175	15.0349	11.9676	14.7915	11.4719
ENSMUSG00000031483	35.946	27.4317	22.0018	21.6147	17.8886	21.9229	18.4759	23.5539	17.2168
ENSMUSG00000031485	50.1285	48.8882	44.3241	26.0573	29.792	63.307	27.7369	47.9282	29.7513
ENSMUSG00000031486	2.16152	3.35518	2.88486	2.18625	2.58403	2.73518	2.42098	3.65338	2.33306
ENSMUSG00000031487	18.1557	24.1814	24.5994	9.77926	13.7512	31.0686	14.7557	29.2432	17.3498
ENSMUSG00000031488	13.5783	12.4618	11.8528	12.4782	8.29367	12.5765	8.03215	9.88688	8.29099
ENSMUSG00000031489	8.40787	15.338	13.6729	8.26005	10.188	16.6023	12.5204	16.4147	14.6272
ENSMUSG00000031490	462.641	412.217	343.205	167.475	163.021	328.901	193.71	364.311	244.133
ENSMUSG00000031502	14.5302	17.9845	15.7857	9.91548	12.6121	22.5556	12.7427	20.8975	11.0284
ENSMUSG00000031503	4.76759	6.56138	7.52126	6.03367	7.00539	7.19091	5.27972	7.98721	4.20144
ENSMUSG00000031504	2.57484	2.72844	2.43214	1.50578	0.893004	2.33426	1.72934	2.70272	1.33629
ENSMUSG00000031505	39.394	35.2561	29.8583	19.6437	19.8554	40.4284	19.3859	36.4361	23.207
ENSMUSG00000031506	0.394325	1.48385	1.40516	2.58861	2.52707	1.49645	2.7734	0.971547	2.07272
ENSMUSG00000031508	89.2257	87.292	79.3427	61.7711	57.4712	85.2746	56.6296	81.7241	65.8303
ENSMUSG00000031511	22.6162	21.0412	21.6706	14.7162	12.8646	21.8288	12.9171	20.597	14.9029
ENSMUSG00000031513	12.8839	13.5834	13.4593	6.41264	6.89036	11.3543	7.51818	13.62	8.69534
ENSMUSG00000031516	46.687	42.6772	36.4748	28.7326	18.7056	44.52	27.326	41.6677	30.0943
ENSMUSG00000031520	1.67948	4.95766	4.06203	3.77567	2.32112	6.13325	3.26074	4.72397	2.55828
ENSMUSG00000031521	9.53856	12.8234	10.2294	10.1183	9.69138	14.5195	9.48895	10.9493	8.13668
ENSMUSG00000031523	57.9274	36.7479	42.661	31.4402	24.8785	42.2025	22.0141	41.8265	24.9348
ENSMUSG00000031527	20.5128	18.9326	22.1201	21.8305	15.7974	17.2278	11.6729	16.7774	12.6212
ENSMUSG00000031529	19.4937	17.9237	18.0475	14.8294	17.9855	21.5508	13.8134	18.1709	13.8139
ENSMUSG00000031530	22.3693	11.8591	11.1233	8.63802	6.59621	8.08859	5.44537	9.38207	6.39994
ENSMUSG00000031532	34.2906	33.6934	31.6979	20.4161	19.0642	26.8618	22.3796	31.4401	24.7041
ENSMUSG00000031533	37.0664	38.5427	45.4072	38.1155	37.1798	44.3318	35.4153	40.3289	30.3208
ENSMUSG00000031534	5.04578	2.41441	2.34212	2.57789	2.50806	1.9473	1.76393	2.63855	1.71117
ENSMUSG00000031536	29.0997	30.7995	30.6585	24.9805	25.6058	32.3921	21.852	27.2607	20.3573
ENSMUSG00000031537	11.663	10.8439	12.3381	10.2484	11.5809	12.555	11.8638	16.0188	10.787
ENSMUSG00000031538	2.28745	2.85633	3.3552	2.04217	2.30799	3.80335	2.90105	3.35356	1.89684
ENSMUSG00000031539	3.07946	3.20475	3.64594	3.09862	2.12329	3.97347	4.16432	3.91686	4.1038
ENSMUSG00000031540	14.9194	13.3221	14.9695	12.6772	12.4805	15.8459	10.8972	13.6308	10.279
ENSMUSG00000031545	23.9819	21.122	25.6688	16.037	14.6272	22.6401	14.7538	19.808	15.617
ENSMUSG00000031546	70.1788	73.4548	74.6005	52.385	46.1006	71.5019	52.7555	73.7503	56.8072
ENSMUSG00000031548	21.211	16.1795	16.7233	9.50269	14.6875	19.4116	11.9326	17.385	14.3678
ENSMUSG00000031555	13.5155	13.2605	13.6339	11.9391	16.7075	14.3422	14.6555	13.426	11.6097
ENSMUSG00000031556	19.3785	23.5449	19.8852	16.5292	12.8686	22.5011	18.9044	19.5017	17.0666
ENSMUSG00000031557	10.8675	14.9895	12.8531	17.8291	18.9631	15.2373	15.1178	12.8571	14.1975
ENSMUSG00000031558	2.16364	1.38469	2.28969	7.33947	3.03299	2.7116	3.17971	1.69323	2.22012
ENSMUSG00000031561	10.2384	8.90728	8.36532	7.71088	5.64262	8.63629	6.07824	9.22525	6.44618
ENSMUSG00000031562	65.2961	59.641	54.3195	28.338	26.9693	61.6595	33.5855	63.2579	32.9732
ENSMUSG00000031563	11.548	12.9852	12.199	10.9446	9.10108	11.9997	7.82491	10.4728	7.45999
ENSMUSG00000031565	70.8749	61.1308	58.6726	37.5912	30.608	68.864	37.5002	68.7172	40.7004
ENSMUSG00000031568	32.5422	30.8986	34.8918	23.8142	27.3056	34.8142	21.5443	34.6033	22.8009
ENSMUSG00000031570	6.2601	12.1755	9.35101	6.94612	7.41546	12.8315	4.89476	8.10065	5.28248
ENSMUSG00000031574	3.07793	2.96226	3.92332	2.64181	2.45064	4.25056	2.21464	3.58926	2.26412
ENSMUSG00000031575	186.977	239.395	261.627	201.915	170.046	262.768	169.412	254.004	157.113
ENSMUSG00000031576	0.220609	0.966423	0.826567	0.666921	0.46343	0.912174	1.11141	1.13256	1.06114
ENSMUSG00000031577	9.01018	8.04013	7.84819	4.71933	4.3134	8.32823	5.27275	8.03546	6.34319
ENSMUSG00000031578	121.068	134.64	150.814	113.709	115.619	146.917	103.528	133.101	89.5133
ENSMUSG00000031583	3.68518	3.76991	4.09662	3.64916	3.73583	3.73682	3.02724	3.24062	2.92543
ENSMUSG00000031584	101.651	86.6613	84.844	65.2741	67.3736	81.4101	47.0242	83.2569	47.5283
ENSMUSG00000031585	80.738	75.7559	78.3667	68.3644	62.4409	68.4387	54.0447	82.3238	51.3318
ENSMUSG00000031586	167.394	133.714	133.073	107.249	83.1007	132.811	80.1367	131.375	85.5687
ENSMUSG00000031590	39.9476	39.6701	47.6655	46.3602	44.6465	45.4788	40.4346	37.9456	31.8645
ENSMUSG00000031591	63.9913	51.5604	50.099	83.7805	87.5784	54.4632	52.2386	51.1987	48.6867
ENSMUSG00000031592	31.7859	27.3075	35.5421	29.4363	30.1477	37.0958	27.9543	31.2568	21.7098
ENSMUSG00000031594	0.64542	0.815027	1.21875	1.26531	1.56636	1.90586	0.84004	1.36402	0.807415
ENSMUSG00000031595	3.43892	2.17729	2.35837	0.720978	0.785017	3.49858	0.997155	3.05331	1.1632
ENSMUSG00000031596	2.66376	2.99108	3.8211	2.01052	1.49309	4.15791	1.61073	3.04009	1.35411
ENSMUSG00000031600	5.56159	5.03347	5.98972	5.97822	6.50757	5.2307	4.82469	5.17239	3.6123
ENSMUSG00000031601	64.5177	49.3469	53.3249	47.2648	50.1465	51.578	41.0232	45.1584	34.8437
ENSMUSG00000031604	63.3992	41.1605	38.7892	34.9185	29.2166	34.8631	25.1055	32.5801	27.5809
ENSMUSG00000031605	24.9417	23.3762	14.5573	10.1491	10.6893	18.7441	9.49378	16.2802	11.404
ENSMUSG00000031608	11.2396	13.3043	10.5365	11.6631	8.91625	9.73609	7.82386	8.95468	5.44025
ENSMUSG00000031609	84.8839	59.8677	53.4676	59.0493	55.4026	47.8272	34.3999	49.1542	40.6906
ENSMUSG00000031613	1.15071	1.58674	1.43541	2.49946	2.01351	1.61065	1.45717	1.3943	1.07715
ENSMUSG00000031617	20.7935	22.3803	27.0573	20.8544	20.607	30.4941	21.9442	27.1907	19.4416
ENSMUSG00000031622	166.452	173.2	139.075	90.3303	87.6401	174.103	99.0826	160.949	111.239
ENSMUSG00000031628	40.2642	30.666	28.186	28.1669	21.9929	29.2228	21.9752	30.0922	20.2977
ENSMUSG00000031629	24.4686	27.4207	28.8996	22.6348	27.3239	25.6206	21.4372	27.4723	22.0002
ENSMUSG00000031631	5.32936	4.12755	4.58581	3.79908	2.907	5.01215	3.28863	4.50853	2.53582
ENSMUSG00000031633	224.242	258.463	265.489	108.854	123.405	254.859	127.993	260.355	150.854
ENSMUSG00000031634	30.1294	26.7422	28.6058	9.26556	10.2014	29.5445	8.05411	27.3771	3.82263
ENSMUSG00000031636	0.706199	1.05316	1.20461	0	0.889668	1.06678	0.754123	1.16907	0.614218
ENSMUSG00000031641	16.5811	15.5055	14.7918	15.321	6.38424	14.0153	12.8087	14.9274	11.2407
ENSMUSG00000031642	3.88689	3.26637	2.65353	1.89752	1.61638	3.12466	1.6313	2.9133	1.61807
ENSMUSG00000031644	9.01094	7.52989	8.65605	7.54103	9.75156	8.67275	6.33348	8.21746	5.1991
ENSMUSG00000031647	1.38096	1.36034	1.41312	0.681595	1.37301	1.38312	0.827747	1.8171	0.671042
ENSMUSG00000031651	21.3107	15.2313	14.7632	11.1064	16.1407	16.0044	12.5292	13.9258	11.1093
ENSMUSG00000031652	27.3252	28.6306	29.6582	25.958	24.8287	31.7927	22.7147	27.7351	21.6018
ENSMUSG00000031654	1.97624	4.57775	3.6939	3.76741	3.3895	3.50676	3.47022	2.8952	3.41373
ENSMUSG00000031657	33.564	36.5318	39.4639	28.2166	30.8856	35.8476	27.3945	34.754	25.5051
ENSMUSG00000031659	1.52743	2.12875	2.54473	1.11702	1.30767	2.80297	1.35808	2.7282	1.11687
ENSMUSG00000031660	78.0162	75.611	78.0878	51.1794	53.7406	81.4825	55.0468	76.7091	47.2808
ENSMUSG00000031661	1.90897	3.03029	2.21248	1.78451	1.8062	1.96077	1.15935	2.6882	1.14261
ENSMUSG00000031665	39.2823	33.5406	29.152	29.3702	22.9224	33.8404	31.9461	33.9199	34.085
ENSMUSG00000031666	1.56596	2.13542	2.55641	2.22249	1.66882	2.38131	1.76829	1.92245	1.69575
ENSMUSG00000031667	26.9384	24.5877	21.4398	22.4216	17.762	70.557	17.3285	20.637	18.3184
ENSMUSG00000031668	6.29797	6.29557	6.24873	8.64428	8.68066	7.09481	7.2698	6.41704	6.51522
ENSMUSG00000031669	5.9917	5.7256	6.85295	4.77778	4.32963	6.28547	4.72037	6.06463	3.91418
ENSMUSG00000031671	79.536	77.2137	69.0769	42.389	42.3018	76.4824	43.1955	66.4848	52.9683
ENSMUSG00000031672	190.962	193.355	171.473	81.6877	88.2692	162.955	92.3013	176.096	104.802
ENSMUSG00000031673	2.72447	3.54147	2.51658	1.99674	2.31767	2.78719	2.36584	3.21818	2.14983
ENSMUSG00000031681	5.33395	5.52185	4.84589	5.55081	3.32692	6.11267	3.22041	4.48971	2.82792
ENSMUSG00000031683	139.685	142.929	150.438	79.8634	86.9633	133.07	91.9183	125.242	85.6784
ENSMUSG00000031684	29.7907	11.0836	10.8225	6.95987	6.60083	12.9551	7.27888	10.1441	6.89366
ENSMUSG00000031691	102.391	105.98	92.2171	57.5813	45.9751	105.946	58.0572	94.8392	65.3501
ENSMUSG00000031696	77.3576	64.7466	74.2898	63.8924	58.6796	67.9443	53.3447	63.1812	46.0315
ENSMUSG00000031697	136.103	123.31	123.521	90.0008	87.9473	119.083	89.3459	122.733	82.4795
ENSMUSG00000031700	30.2257	18.1703	14.0616	12.8618	15.3555	14.9173	12.7982	13.9802	12.8611
ENSMUSG00000031701	225.052	206.125	200.104	95.739	121.121	222.336	141.701	203.368	149.366
ENSMUSG00000031703	9.49295	9.97551	8.84226	9.94563	10.5179	9.07112	7.27851	8.94412	7.02499
ENSMUSG00000031706	18.303	17.9351	14.8036	8.91273	8.462	15.2522	8.9771	17.8401	12.3035
ENSMUSG00000031708	198.091	177.521	163.969	88.5736	92.16	166.628	106.986	179.908	126.713
ENSMUSG00000031709	27.3504	22.2017	20.2368	14.5508	9.50176	22.8757	10.7166	17.7237	11.4842
ENSMUSG00000031711	86.1753	89.8904	78.192	46.5087	54.1025	80.9348	50.1767	79.0568	55.7589
ENSMUSG00000031714	64.7107	91.1511	70.5931	49.7776	55.2879	81.243	62.2494	92.1159	60.2149
ENSMUSG00000031715	76.6924	69.2827	88.9279	81.1001	88.1549	80.1542	67.1772	73.982	56.0723
ENSMUSG00000031723	5.65902	4.71189	6.03358	3.60159	2.89573	5.70947	3.25481	5.23523	2.8038
ENSMUSG00000031728	11.0016	11.5026	9.01994	8.92336	9.46392	9.11923	6.36191	9.10625	6.91909
ENSMUSG00000031729	40.0542	42.4349	44.0332	43.6468	35.594	42.1077	38.7112	37.3824	33.2078
ENSMUSG00000031730	97.6645	93.36	83.01	37.6878	55.0657	85.3385	44.7625	83.6618	53.4525
ENSMUSG00000031731	32.3532	29.8452	40.4239	34.6265	27.2265	37.4637	28.6412	33.483	26.0504
ENSMUSG00000031732	2.24816	2.35234	2.50269	2.22895	1.87011	2.3442	1.67445	2.18566	1.55125
ENSMUSG00000031734	0.324662	0.9246	0.784908	1.21944	0.645843	0.892884	0.472693	1.09217	0.294188
ENSMUSG00000031736	3.89104	4.07457	4.78785	3.06396	1.39205	4.27633	3.76417	4.4507	2.58408
ENSMUSG00000031740	7.49536	10.1631	8.17103	5.80894	6.16472	8.97513	5.84313	9.3657	4.47991
ENSMUSG00000031748	2.34445	1.67649	1.00705	0.728496	0.98959	2.03576	0.581893	1.96425	0.769324
ENSMUSG00000031749	6.94986	9.39923	10.4361	6.11035	6.26619	10.1672	6.4268	10.0501	6.32206
ENSMUSG00000031750	0.232947	1.07322	1.33425	1.87631	2.59375	0.864362	1.58948	0.707187	1.33884
ENSMUSG00000031751	17.7601	14.2549	12.4429	8.22456	5.8249	17.5542	8.45942	14.4694	6.52133
ENSMUSG00000031753	48.4238	52.0791	40.5803	28.1115	30.8868	48.6776	29.7529	49.0059	32.7328
ENSMUSG00000031754	132.707	98.9883	103.472	59.521	64.7358	78.5307	62.359	84.2899	66.3331
ENSMUSG00000031755	17.0371	16.6435	13.5934	11.7552	20.5609	17.3791	17.5211	14.3953	14.3657
ENSMUSG00000031756	33.833	33.5901	34.2443	21.0623	28.03	33.7861	23.0845	28.2417	23.12
ENSMUSG00000031757	8.58092	68.7698	47.1974	20.3313	35.6474	53.7657	36.375	53.8155	33.9459
ENSMUSG00000031758	17.3751	20.5784	18.1593	17.0644	18.3441	22.158	15.2945	19.5065	17.4529
ENSMUSG00000031760	19.0456	27.326	14.3584	4.0378	9.08548	16.616	9.42557	26.9706	13.5051
ENSMUSG00000031762	2790.21	2007.52	1478.97	1543.31	1198.55	1994.67	1552.24	1779.22	1671.23
ENSMUSG00000031765	1957.6	1115.85	731.38	793.413	529.585	975.58	742.392	939.75	1034.34
ENSMUSG00000031767	1.53925	1.83407	1.17202	0.659163	0.710187	1.89482	1.33515	1.1679	1.10601
ENSMUSG00000031770	57.1649	36.3082	28.418	17.8074	12.3082	21.7047	11.8977	25.4173	15.0555
ENSMUSG00000031774	58.6153	53.9828	55.6543	37.2566	48.3832	55.2158	37.4039	57.8327	38.4632
ENSMUSG00000031776	43.4072	36.4472	37.5394	22.6382	26.3635	38.1786	18.5868	37.3229	19.2415
ENSMUSG00000031778	2.06258	2.02789	2.20162	0.907277	1.20208	1.84393	1.53441	1.69063	1.10243
ENSMUSG00000031781	90.8133	101.278	100.267	56.7496	54.4279	104.705	62.2986	100.804	63.538
ENSMUSG00000031782	28.4707	36.315	30.5079	23.8537	14.1291	32.6456	19.6164	33.3442	26.2133
ENSMUSG00000031783	133.909	129.327	117.681	67.6	55.7136	122.136	73.0047	120.273	77.5833
ENSMUSG00000031785	2.37444	3.54306	2.38491	1.10893	2.01316	2.75992	1.77752	3.04796	2.11412
ENSMUSG00000031786	2.25344	4.04312	2.52582	1.92247	1.86634	5.73299	1.26263	3.13058	1.53502
ENSMUSG00000031787	19.6032	27.9088	21.7764	11.1647	14.7704	25.29	15.3938	22.9564	18.2652
ENSMUSG00000031788	19.9522	12.6579	11.0728	6.59254	8.23933	11.2929	6.88542	12.0472	7.87086
ENSMUSG00000031789	0.450765	0.852649	1.07533	0.514287	1.3634	0.945344	0.750291	1.02857	0.652571
ENSMUSG00000031790	2.53325	3.26245	3.90547	2.93351	3.22836	3.79641	2.63539	3.68312	2.44324
ENSMUSG00000031791	6.82565	6.08579	6.85939	6.05485	5.63543	8.67563	5.70029	6.16151	5.43383
ENSMUSG00000031792	34.0745	39.8527	34.5936	21.7237	26.1538	33.3044	18.5408	34.938	22.1849
ENSMUSG00000031796	118.962	124.106	103.026	75.0738	72.3573	96.8893	55.1123	107.053	65.4637
ENSMUSG00000031799	57.9289	38.0399	38.1085	41.0657	38.8105	30.2675	32.7311	37.5292	30.5572
ENSMUSG00000031803	1.12015	1.40464	1.27796	1.15735	1.44825	1.21762	1.24672	1.38298	1.56699
ENSMUSG00000031805	9.54854	11.8095	8.44866	8.28766	6.26813	7.98876	7.60033	8.94549	10.5119
ENSMUSG00000031807	82.7416	76.2324	46.2721	24.9422	24.7888	45.2983	20.0656	55.8691	32.253
ENSMUSG00000031808	17.81	19.8378	14.2989	10.1814	8.11771	13.0249	8.43088	15.9785	13.4523
ENSMUSG00000031812	152.185	132.143	107.901	69.118	57.6125	124.083	76.7841	118.149	83.6199
ENSMUSG00000031813	62.107	56.4573	44.8694	44.2952	41.8745	45.4042	26.6986	50.1855	42.16
ENSMUSG00000031816	15.3681	13.4258	12.5943	5.93279	14.2436	13.3146	9.49231	13.7671	10.8743
ENSMUSG00000031818	1449.36	1497.51	1070.47	715.691	646.368	1431.68	714.238	1310.73	832.728
ENSMUSG00000031819	377.978	464.504	319.547	214.396	229.377	313.406	170.428	389.453	267.575
ENSMUSG00000031820	63.8586	72.7283	57.8566	52.0534	37.574	69.2792	42.2876	65.7767	52.9298
ENSMUSG00000031821	51.5311	67.3213	59.124	21.4494	34.0971	73.5385	38.8177	79.2373	48.4441
ENSMUSG00000031822	24.5972	22.7333	20.9254	15.3034	12.7032	20.8978	10.9235	25.2298	14.4323
ENSMUSG00000031823	14.4574	13.174	11.4263	6.12738	3.3159	17.2566	5.97116	12.9166	8.02844
ENSMUSG00000031825	1.88816	3.23693	2.75007	3.16902	1.71449	2.53808	2.7918	2.67646	2.12513
ENSMUSG00000031826	190.232	156.336	138.955	89.4092	83.6725	138.559	75.8502	152.228	93.4743
ENSMUSG00000031827	160.856	139.183	92.678	61.9456	47.8845	89.9266	44.5205	96.1705	60.4306
ENSMUSG00000031828	2.10971	3.85504	2.44575	2.27353	1.21789	2.68119	1.43619	2.44916	1.66952
ENSMUSG00000031832	14.4379	17.3744	18.4788	8.15355	7.93423	18.7478	10.2574	17.9676	11.4194
ENSMUSG00000031833	10.2715	12.5265	10.8679	7.67276	8.37592	8.04305	4.22588	9.37792	6.72004
ENSMUSG00000031834	37.6113	41.5334	31.2718	17.4654	18.1692	33.0222	19.4271	33.284	25.6726
ENSMUSG00000031835	104.47	108.182	105.25	77.2927	73.4195	113.151	71.1655	106.703	69.3609
ENSMUSG00000031837	9.54886	14.5675	11.8415	4.98775	8.07808	11.9513	6.19403	12.0057	6.14248
ENSMUSG00000031838	104.104	74.8955	60.9216	36.9631	30.5801	69.4336	36.5961	66.9518	52.0602
ENSMUSG00000031839	133.599	112.252	79.7437	53.0076	43.809	92.5269	61.9326	100.937	79.506
ENSMUSG00000031840	4.6759	7.3147	4.73403	6.16634	2.29106	5.07011	3.03013	6.69091	3.3524
ENSMUSG00000031841	0.303613	0.678198	0.668981	1.43887	0.493259	0.74333	0.434425	1.14237	0.904889
ENSMUSG00000031842	2.51929	2.77378	2.48672	0.555575	1.24355	3.24828	1.04953	3.16781	1.12219
ENSMUSG00000031843	78.1089	82.7026	85.0552	72.5522	71.0466	79.5276	61.9524	75.8558	57.7591
ENSMUSG00000031847	1.10038	1.70915	1.82724	1.62924	2.56623	2.48204	1.23719	1.79528	1.30312
ENSMUSG00000031848	391.401	430.938	252.431	246.021	219.232	333.354	141.05	326.016	202.269
ENSMUSG00000031849	1.00988	0.904495	0.732904	0.214596	0.544445	0.673707	0.339405	1.09521	0.563779
ENSMUSG00000031851	21.8231	23.8298	23.2572	17.8799	13.2553	22.2669	12.8903	21.4522	15.7418
ENSMUSG00000031858	30.8443	36.0926	28.2749	19.0525	18.5769	32.491	19.291	31.6968	22.659
ENSMUSG00000031860	13.4847	18.5777	9.00702	4.99369	1.98154	9.6514	5.13649	15.4928	8.62957
ENSMUSG00000031861	4.85384	5.49839	4.4364	1.75181	1.48844	4.12822	2.01961	4.99687	2.76925
ENSMUSG00000031862	36.2517	37.9823	34.518	19.0733	20.3074	37.5012	23.5501	39.9888	27.6328
ENSMUSG00000031864	36.039	37.058	36.8548	33.072	28.0902	38.7122	26.309	35.2069	26.3758
ENSMUSG00000031865	30.4506	33.1781	31.463	27.3532	28.4597	32.5717	29.8441	36.4034	29.7754
ENSMUSG00000031875	7.75195	6.32624	5.60687	5.38314	5.82235	6.47186	5.39635	9.20169	3.77722
ENSMUSG00000031878	38.5454	39.1489	38.8533	41.1861	42.7597	36.7389	29.52	35.4383	21.7442
ENSMUSG00000031879	56.2835	72.7564	56.1443	31.7107	28.1892	58.4421	35.5998	58.2079	44.5102
ENSMUSG00000031880	0.636722	1.12691	1.0395	0.117494	0.383879	0.807672	0.543591	1.43633	0.748232
ENSMUSG00000031885	22.7609	19.438	21.6931	22.2254	21.442	18.6599	15.1646	19.8921	12.3005
ENSMUSG00000031887	4.70371	5.13064	4.22932	3.23471	4.04485	3.42061	2.12791	4.92281	3.73135
ENSMUSG00000031889	32.5742	28.9727	31.0832	35.5469	27.9167	30.7666	29.2956	29.3758	30.484
ENSMUSG00000031896	2.16894	1.80016	2.36172	0	0.694703	2.07685	0.78824	3.56545	0.921062
ENSMUSG00000031897	71.037	107.425	90.3864	27.1009	29.6397	95.4507	44.6959	97.6082	55.1166
ENSMUSG00000031898	0.284863	0.969283	0.941456	0.752708	0.586053	1.77968	0.554792	0.875407	1.0665
ENSMUSG00000031901	15.7435	18.287	15.8986	10.7815	10.7021	20.8475	12.1625	17.8934	12.5644
ENSMUSG00000031902	23.0359	20.5342	21.939	17.0625	15.312	22.5197	13.5202	18.9912	12.655
ENSMUSG00000031903	11.1313	10.7612	10.2891	6.63772	5.58468	12.1677	7.74004	10.6572	8.0189
ENSMUSG00000031904	49.7748	44.1433	42.7826	16.598	26.046	43.371	22.1641	45.5129	26.2784
ENSMUSG00000031907	2.03316	2.55664	2.8866	2.31122	2.19361	2.44838	1.78015	2.20255	1.65538
ENSMUSG00000031910	0.740511	1.11908	1.43483	1.03353	0.519859	1.57851	0.695319	0.731733	0.502043
ENSMUSG00000031913	27.3568	22.7232	24.1792	15.6436	16.3399	26.0635	15.1135	23.9945	14.604
ENSMUSG00000031916	20.2681	25.1789	22.378	21.0405	19.3808	26.5906	18.6593	26.2906	18.2444
ENSMUSG00000031917	327.047	296.216	241.303	120.918	130.666	282.756	151.696	284.497	181.703
ENSMUSG00000031918	19.4507	15.8828	19.7774	27.0033	26.1769	21.1778	9.33962	17.0393	14.8373
ENSMUSG00000031921	13.8967	14.517	17.5388	12.4796	15.2528	15.5753	12.6827	15.5305	11.6332
ENSMUSG00000031922	46.2861	41.3649	44.2715	51.214	58.506	43.6864	22.0079	40.0624	37.2618
ENSMUSG00000031924	84.0821	86.8952	86.0028	47.6023	46.4589	90.7068	54.3368	86.4421	53.8047
ENSMUSG00000031928	26.0662	25.5466	26.3741	35.9189	27.9201	27.3943	14.1802	25.0939	26.4564
ENSMUSG00000031930	54.0706	55.5271	52.7013	33.9271	32.865	50.9697	34.9863	51.0632	40.0718
ENSMUSG00000031931	6.49855	4.73679	5.92538	8.63862	9.29711	5.53165	4.32417	4.9937	7.23347
ENSMUSG00000031934	7.96809	5.4662	4.93697	7.35371	6.51212	8.35687	2.73292	8.92098	4.34066
ENSMUSG00000031935	42.1575	57.7827	42.2073	28.3028	31.4145	40.2759	19.24	44.3892	44.9602
ENSMUSG00000031938	6.46544	7.16736	7.34871	7.80392	8.27349	7.22967	3.56628	6.44647	5.71228
ENSMUSG00000031939	219.209	199.336	233.801	347.832	386.846	205.357	122.399	212.908	213.037
ENSMUSG00000031948	330.405	347.145	308.974	204.887	214.824	328.458	215.353	319.017	230.862
ENSMUSG00000031949	9.81093	8.64345	9.76938	7.02419	7.96581	10.8795	6.91648	8.34767	6.89168
ENSMUSG00000031950	80.8326	145.071	170.807	108.493	141.966	176.07	163.258	154.523	146.468
ENSMUSG00000031951	8.03683	13.2426	13.9295	15.9447	16.3704	13.8499	13.8435	12.6099	14.5262
ENSMUSG00000031953	6.08255	6.24404	7.45244	5.74241	5.595	6.23104	5.17687	6.8051	4.75031
ENSMUSG00000031954	276.684	246.577	273.128	225.369	232.801	282.901	186.404	241.662	165.393
ENSMUSG00000031955	32.6455	32.3585	32.1905	15.1094	15.2452	33.6644	16.63	37.1788	19.0247
ENSMUSG00000031957	0.144052	0.515346	0.391627	1.51712	0	1.33292	0.588237	0.958225	0.323551
ENSMUSG00000031958	1.37382	0.937655	0.837744	0.701117	0.616632	1.04461	0.773011	0.809768	0.625055
ENSMUSG00000031959	16.7331	18.0087	16.14	10.1738	8.79154	18.6072	10.2501	17.4222	10.7557
ENSMUSG00000031960	202.056	164.399	147.73	87.5392	85.0806	156.376	80.5903	138.015	90.2561
ENSMUSG00000031962	0.684507	1.16835	1.24129	0.411896	0.338397	1.06727	0.285793	1.24606	0.421135
ENSMUSG00000031967	40.8998	36.2066	36.5719	22.6302	22.4108	38.1573	24.0332	35.303	25.1009
ENSMUSG00000031969	20.0715	22.2612	18.5603	15.7309	23.3449	24.8625	19.9783	22.0142	21.7036
ENSMUSG00000031970	4.14557	2.61726	2.91776	2.01564	1.4695	2.91232	1.57332	3.22729	1.29484
ENSMUSG00000031971	4.89023	4.57846	5.6555	5.35832	4.0375	4.77346	3.76728	4.50373	3.54195
ENSMUSG00000031972	4.53603	6.10886	3.48392	1.43656	3.40977	4.47175	2.72511	3.51958	3.03053
ENSMUSG00000031974	11.2806	9.05122	9.21713	6.12189	6.71298	8.80632	6.01937	7.90888	6.11996
ENSMUSG00000031976	37.1783	43.4943	47.4289	25.1321	26.0623	47.323	29.5922	43.3787	29.2569
ENSMUSG00000031979	21.6312	24.1216	20.6405	11.5887	8.6756	23.3572	14.3286	23.0398	14.0278
ENSMUSG00000031982	14.2412	14.4554	13.5444	6.82001	8.45882	14.6969	7.81868	14.6044	8.67706
ENSMUSG00000031983	16.8205	12.4406	12.2155	6.46875	6.69814	11.7678	7.05094	12.4678	8.27697
ENSMUSG00000031984	75.7539	63.5077	70.2379	45.593	48.5507	62.8769	42.322	61.6914	38.3549
ENSMUSG00000031985	101.826	91.8596	86.1725	42.3943	41.4056	84.3067	50.3973	83.3232	53.3581
ENSMUSG00000031986	15.4079	12.3618	14.0646	8.24602	8.1629	14.8807	8.91385	14.6857	8.96933
ENSMUSG00000031987	11.6364	10.2819	8.91528	8.31096	7.38675	8.89918	5.91022	9.11875	6.91497
ENSMUSG00000031988	15.8744	16.4095	15.2672	17.5368	13.388	15.4409	13.5926	14.3723	14.8882
ENSMUSG00000031990	7.40579	8.80207	9.23101	7.43789	5.41218	9.07675	8.59542	9.34125	8.6074
ENSMUSG00000031993	2.99626	2.25685	2.60077	3.37622	4.14653	3.10448	3.24778	3.23824	2.55842
