tracking_id	13_1	13_2	13_3	14_1	14_2	14_3
ENSMUSG00000035227	125.424	135.829	145.469	145.663	167.951	171.146
ENSMUSG00000035232	88.2559	90.1566	92.8491	55.4027	50.5382	50.8245
ENSMUSG00000035234	4.57341	6.31776	5.3296	8.51829	6.24773	8.19699
ENSMUSG00000035235	4.47952	3.13059	2.89934	10.0631	9.18913	8.49567
ENSMUSG00000035236	1.64472	3.08637	4.62653	4.44675	3.94211	4.33827
ENSMUSG00000035242	1075.84	1384.67	1226.78	399.18	508.097	540.133
ENSMUSG00000035245	10.1436	9.87439	9.68776	23.1553	18.6315	18.7826
ENSMUSG00000035246	3.64479	3.48262	2.32272	2.39641	2.31323	2.33138
ENSMUSG00000035247	14.1351	12.7119	10.7202	13.9872	13.0395	12.4975
ENSMUSG00000035248	34.6571	34.3912	34.876	32.6736	31.2678	33.4699
ENSMUSG00000035258	3.86926	4.3914	3.50744	10.0268	10.4648	11.3627
ENSMUSG00000035266	4.62189	4.19012	3.61895	3.84392	3.85928	4.68786
ENSMUSG00000035268	94.819	105.566	101.601	57.5047	70.7976	77.6726
ENSMUSG00000035273	3.73333	4.79304	4.10349	4.36129	4.52964	4.92067
ENSMUSG00000035274	17.7139	12.7554	9.95177	30.2584	25.2748	31.2654
ENSMUSG00000035275	1.40015	0.918524	0.71544	1.01366	0.727994	0.615672
ENSMUSG00000035278	48.2297	52.9614	59.1839	36.2657	45.3261	49.7799
ENSMUSG00000035279	2.63531	3.25572	3.82034	7.57446	7.45529	6.39431
ENSMUSG00000035284	1.06576	1.05133	1.04084	1.09865	1.18931	1.28576
ENSMUSG00000035285	6.09247	4.84487	8.24095	4.13963	8.61274	4.696
ENSMUSG00000035293	3.38062	2.95998	3.31871	10.2568	9.86475	9.01051
ENSMUSG00000035297	161.065	174.482	177.44	80.8443	85.9526	88.8063
ENSMUSG00000035299	0.47888	0.498159	0.569535	2.67804	2.84926	2.77087
ENSMUSG00000035310	3.10803	2.3373	3.70772	7.49671	5.36276	6.865
ENSMUSG00000035311	10.0142	6.66309	5.68459	9.83974	6.63194	7.12398
ENSMUSG00000035314	8.28773	9.82686	9.77729	11.9166	10.4148	12.7549
ENSMUSG00000035325	311.993	311.121	329.219	276.849	283.143	263.355
ENSMUSG00000035342	22.0628	21.8624	20.1981	41.6354	48.6656	44.5554
ENSMUSG00000035351	22.0163	25.1083	25.6098	24.2781	27.3806	28.4799
ENSMUSG00000035354	11.3391	9.71373	8.96312	38.9584	11.9245	14.336
ENSMUSG00000035356	1.06436	1.27005	1.37429	11.5163	10.4483	9.56074
ENSMUSG00000035357	1.63048	3.11651	2.68136	4.97459	6.4505	5.46552
ENSMUSG00000035365	3.06794	5.92059	3.10081	4.60971	4.06221	5.03642
ENSMUSG00000035367	2.27425	2.25069	2.7992	4.39878	5.74069	3.60389
ENSMUSG00000035370	0.24024	0.250886	0.598152	1.23874	1.14526	0.450979
ENSMUSG00000035372	39.1549	46.8286	50.9066	68.279	67.9601	77.0024
ENSMUSG00000035373	60.3836	61.1248	62.7495	368.798	399.699	435.805
ENSMUSG00000035376	53.8814	44.1344	55.214	86.9842	45.4503	41.7107
ENSMUSG00000035378	7.20227	6.88712	6.00606	4.45281	4.88429	5.18408
ENSMUSG00000035382	10.9232	9.75443	11.1455	14.273	12.2297	13.1601
ENSMUSG00000035383	0.918094	0.955108	0.0878369	1.84551	2.33965	3.1014
ENSMUSG00000035385	21.951	24.8646	25.3735	80.7244	90.2152	92.1793
ENSMUSG00000035392	8.67519	7.85818	6.34101	24.3515	13.5033	8.94017
ENSMUSG00000035397	2.61259	0.97198	1.03811	1.25278	0.683954	0.664421
ENSMUSG00000035399	11.0646	12.4761	12.4132	17.635	20.4877	20.9888
ENSMUSG00000035401	7.34337	4.35458	4.44566	17.6146	15.7719	13.2111
ENSMUSG00000035413	33.3013	34.4562	34.2225	29.0758	30.569	33.9679
ENSMUSG00000035437	19.2696	21.9283	22.6103	40.1526	35.6125	39.8323
ENSMUSG00000035439	36.483	41.3095	40.3167	15.5829	16.9915	12.972
ENSMUSG00000035441	16.4081	15.1873	13.1788	11.2076	11.2568	9.22347
ENSMUSG00000035443	186.415	196.307	192.026	76.5263	88.1964	92.0003
ENSMUSG00000035455	3.77446	4.55037	3.54958	9.96364	9.36063	8.54839
ENSMUSG00000035458	0.0487705	1.04131	0.718302	2.76968	4.69227	3.93628
ENSMUSG00000035469	27.5896	19.2192	14.6292	25.7675	18.5539	17.4471
ENSMUSG00000035473	9.84629	12.6966	13.4983	8.45044	9.15111	8.56764
ENSMUSG00000035476	0.300564	0.383799	0.951676	1.46193	1.5054	1.37538
ENSMUSG00000035478	138.595	95.7257	73.4606	52.4483	35.8559	42.0701
ENSMUSG00000035493	41.3094	49.8344	49.5168	72.0233	70.0825	66.671
ENSMUSG00000035495	13.8688	13.9596	17.2183	24.4308	21.4246	22.3653
ENSMUSG00000035504	7.66823	4.40753	4.86454	1.73839	1.71422	1.81349
ENSMUSG00000035505	55.0714	53.8367	50.5074	23.4675	27.6724	29.2698
ENSMUSG00000035506	2.10994	1.28494	1.66497	0.693978	0.638622	0.934001
ENSMUSG00000035509	1.43796	0.406065	1.08175	1.16357	1.12283	0.470441
ENSMUSG00000035517	20.0577	18.2793	21.2539	18.6587	18.7146	17.6754
ENSMUSG00000035521	19.8987	20.5667	28.3752	10.6774	12.66	13.376
ENSMUSG00000035529	11.1804	7.06445	6.02635	10.4768	6.24204	8.9216
ENSMUSG00000035530	937.625	1109.69	1134.54	512.214	692.34	729.992
ENSMUSG00000035545	9.89217	11.1992	12.4097	47.7069	44.9552	41.4607
ENSMUSG00000035547	17.1635	19.5594	18.4855	13.6921	13.5596	13.1527
ENSMUSG00000035557	665.491	753.085	795.88	150.101	179.76	177.833
ENSMUSG00000035559	75.0617	65.7779	58.1568	36.7156	29.208	33.0309
ENSMUSG00000035561	3.14446	2.39694	2.99359	3.27716	2.10333	2.41745
ENSMUSG00000035569	5.21942	5.81711	4.97179	9.03343	8.68235	7.01718
ENSMUSG00000035572	5.47909	3.98463	2.20443	6.92616	4.458	5.67633
ENSMUSG00000035575	28.044	25.7851	31.052	14.3941	20.3217	18.2196
ENSMUSG00000035578	3.34248	3.27873	3.29216	6.85671	6.93981	6.03517
ENSMUSG00000035585	190.475	209.349	188.075	86.1056	96.4268	99.7408
ENSMUSG00000035595	15.0322	18.2925	14.1499	7.0642	10.3326	7.74622
ENSMUSG00000035596	16.4504	13.8963	14.8371	23.7846	25.1578	29.3172
ENSMUSG00000035597	6.22533	6.23021	7.37971	17.9659	19.6351	18.2234
ENSMUSG00000035601	9.18058	9.76488	8.7747	9.17842	8.6237	10.0823
ENSMUSG00000035614	7.57664	7.85556	8.28679	7.57695	8.18985	8.66768
ENSMUSG00000035620	3.53153	5.21748	3.21374	8.1658	7.47912	8.63585
ENSMUSG00000035621	1.5629	0.59645	0.351803	1.01315	0.713006	0.786673
ENSMUSG00000035623	4.45791	4.58738	2.97127	5.29835	5.68091	5.72096
ENSMUSG00000035629	9.23758	7.78496	7.3121	14.9452	16.7881	12.497
ENSMUSG00000035632	11.126	12.2006	12.9817	15.8513	14.7069	14.4028
ENSMUSG00000035637	38.8664	36.2728	41.0561	30.5192	34.8469	36.2596
ENSMUSG00000035640	0.546321	0.734395	0.642235	1.01571	0.915271	1.31881
ENSMUSG00000035642	36.8384	43.4313	48.0165	25.1179	26.2648	27.6238
ENSMUSG00000035649	10.7694	7.78891	4.52819	12.4773	17.9804	17.8813
ENSMUSG00000035666	4.83256	4.09447	4.99492	11.1999	11.6929	10.6222
ENSMUSG00000035671	4.15759	4.22119	3.02373	13.0427	10.0425	10.2379
ENSMUSG00000035673	27.3823	25.7812	26.6071	44.9063	47.5878	41.5353
ENSMUSG00000035674	959.443	1142.25	1022.53	411.454	437.894	420.778
ENSMUSG00000035678	8.8094	7.72931	9.57927	16.5117	15.999	17.9597
ENSMUSG00000035683	12.2677	13.1596	13.7115	11.5621	12.0225	10.2694
ENSMUSG00000035692	4.91104	4.496	3.28907	7.90521	10.1546	7.83511
ENSMUSG00000035696	5.32364	5.49203	4.11269	6.06275	7.18798	6.1101
ENSMUSG00000035697	12.7335	11.6589	13.9872	3.28447	3.48622	2.88248
ENSMUSG00000035699	1.28456	1.81414	1.6501	1.87375	2.60761	2.24036
ENSMUSG00000035704	10.0105	11.3802	13.2556	12.7234	11.4634	13.2662
ENSMUSG00000035722	4.71448	4.62458	5.20461	7.88491	8.44952	7.50206
ENSMUSG00000035725	4.62821	4.24355	4.53912	3.88554	3.89968	4.25846
ENSMUSG00000035726	50.503	56.6409	55.8137	36.6609	35.0149	32.0798
ENSMUSG00000035735	1.22714	0.773063	0.867113	2.57997	2.33625	2.65979
ENSMUSG00000035754	42.5074	46.0518	50.9963	19.3196	28.4324	32.2822
ENSMUSG00000035757	10.7691	4.45482	2.45163	6.66888	2.57453	4.50777
ENSMUSG00000035759	0.251336	0.371643	0.537951	1.29029	0.930758	1.35246
ENSMUSG00000035762	1.36558	1.99124	2.07632	3.56678	3.64137	4.37968
ENSMUSG00000035765	48.5033	57.1065	58.7692	36.0823	28.5787	27.2724
ENSMUSG00000035769	4.5512	6.52947	5.54653	1.54201	1.3521	2.14637
ENSMUSG00000035770	128.748	130.897	136.67	50.7759	50.278	54.8731
ENSMUSG00000035772	12.1324	10.1387	10.8837	10.3278	9.49651	9.84182
ENSMUSG00000035773	27.3349	23.5804	28.1482	6.06505	5.31265	6.14645
ENSMUSG00000035775	1.20229	1.24596	1.58346	0.718919	0.676788	0.917655
ENSMUSG00000035776	5.61147	7.4558	7.81267	12.4488	13.9592	11.3963
ENSMUSG00000035778	7.33454	10.7819	8.72924	21.3596	22.6451	17.1194
ENSMUSG00000035781	76.2731	83.7799	91.9762	41.4883	46.9628	46.5506
ENSMUSG00000035783	2447.64	2666.65	2829.03	1953.18	2189.15	2172.22
ENSMUSG00000035790	7.06101	7.73464	6.07095	8.13879	11.2856	9.97643
ENSMUSG00000035798	2.75433	2.89155	2.37523	12.023	11.642	10.7315
ENSMUSG00000035799	2.17936	1.40577	0.951585	2.61243	2.57088	3.89587
ENSMUSG00000035824	9.25527	6.52465	10.4932	10.2735	11.4602	10.5932
ENSMUSG00000035828	6.99315	5.87297	4.55231	11.7819	9.55155	9.55096
ENSMUSG00000035834	16.8767	17.0413	19.1705	5.88262	6.35221	4.3025
ENSMUSG00000035835	5.37385	3.99132	2.94394	4.60079	4.80249	4.17746
ENSMUSG00000035840	10.7276	13.0993	12.2416	26.064	30.4799	25.7405
ENSMUSG00000035842	4.2271	6.52082	5.60242	6.93392	6.3458	7.16741
ENSMUSG00000035845	4.33493	3.48208	4.4496	5.2256	5.12639	4.83059
ENSMUSG00000035847	11.2143	13.5558	12.8804	7.26608	8.21056	7.9805
ENSMUSG00000035851	4.40019	2.86142	1.29347	3.2926	2.80191	2.07938
ENSMUSG00000035852	5.37764	5.71835	8.12209	1.91382	1.84783	2.66118
ENSMUSG00000035863	48.7579	47.6764	41.8442	39.6003	35.9471	36.7983
ENSMUSG00000035868	0.574686	0.228539	0.323389	1.74734	1.023	1.1101
ENSMUSG00000035873	6.50293	1.78715	0.678001	2.32314	1.29609	1.66964
ENSMUSG00000035877	0.806277	1.44089	0.690324	2.92877	2.63437	3.33739
ENSMUSG00000035878	0.606631	1.09205	1.0317	2.12149	2.04193	1.5858
ENSMUSG00000035885	1330.66	1493.84	1515.82	405.468	509.363	489.412
ENSMUSG00000035890	24.4595	14.7909	11.9873	8.38872	7.34588	8.90238
ENSMUSG00000035891	5.0555	2.17925	2.05618	2.45659	2.25506	2.32452
ENSMUSG00000035898	15.5041	15.8675	16.4229	39.0709	37.7184	31.894
ENSMUSG00000035900	6.58251	3.27913	2.38504	4.96786	2.62518	3.40086
ENSMUSG00000035901	8.84011	7.31843	6.45313	7.50412	6.46933	7.65897
ENSMUSG00000035914	10.6682	10.6243	8.9371	22.6291	20.7061	19.562
ENSMUSG00000035919	4.60833	4.90072	5.67739	6.58011	4.68784	5.44347
ENSMUSG00000035933	11.5256	16.5647	13.4672	12.5326	12.9819	13.511
ENSMUSG00000035934	1.04096	1.67291	2.09599	6.01552	5.01568	4.34854
ENSMUSG00000035941	11.5024	15.2293	13.3208	23.4132	20.9662	18.8554
ENSMUSG00000035944	2.69204	2.24155	3.34875	2.38217	2.0605	2.48542
ENSMUSG00000035948	1.34243	0.820085	0.693149	1.73739	2.21997	1.32324
ENSMUSG00000035949	63.672	64.5423	53.7049	45.8127	38.4731	40.9091
ENSMUSG00000035953	28.4052	26.1706	23.3669	45.8768	34.2142	36.8426
ENSMUSG00000035954	2.79971	1.89386	1.98822	8.3598	6.58732	4.94235
ENSMUSG00000035958	11.7674	14.3912	17.1474	27.0403	26.5132	23.2834
ENSMUSG00000035960	37.5094	36.8318	38.7929	24.9479	26.6479	29.37
ENSMUSG00000035967	0.872134	0.899439	0.982775	4.8335	4.60307	4.18108
ENSMUSG00000035969	9.86773	9.75716	6.54397	28.1589	29.8731	30.1454
ENSMUSG00000035983	1.08131	1.04323	0.736024	1.93905	2.34653	2.11331
ENSMUSG00000035984	2.27998	2.01928	1.11133	1.90377	1.57422	2.91574
ENSMUSG00000035992	1.08759	0.866234	1.08229	4.50885	4.79214	4.44795
ENSMUSG00000036002	6.03254	5.54396	6.4925	15.2023	15.5297	14.1758
ENSMUSG00000036006	0.742104	1.02935	1.30671	4.46953	4.57487	4.29812
ENSMUSG00000036009	1.89663	1.56195	2.85767	2.46287	2.02736	2.70362
ENSMUSG00000036022	4.01167	5.34495	4.26699	3.27888	3.46709	4.32508
ENSMUSG00000036023	25.9724	30.2972	29.0052	23.3321	23.5892	22.2246
ENSMUSG00000036026	19.6996	21.2124	21.4582	21.8818	21.6855	22.9531
ENSMUSG00000036036	7.26588	6.54737	6.47404	17.684	14.5397	14.1029
ENSMUSG00000036046	9.2021	6.91771	6.47434	3.10007	2.66647	4.16108
ENSMUSG00000036052	2.17926	1.94287	2.6728	8.59184	9.28158	7.85949
ENSMUSG00000036053	0.901025	1.02757	0.888307	1.01586	0.92075	1.16661
ENSMUSG00000036054	4.46945	4.35957	3.73357	14.4576	12.2695	13.1195
ENSMUSG00000036057	1.65165	1.41434	1.8491	4.47046	4.67894	4.07496
ENSMUSG00000036061	6.92393	5.2605	10.423	9.0936	10.6471	12.989
ENSMUSG00000036067	4.46186	4.42608	4.11318	4.54236	4.85521	4.60944
ENSMUSG00000036073	13.8912	16.12	20.5251	11.7819	13.1723	12.3944
ENSMUSG00000036078	46.6848	53.7654	59.8835	91.7043	76.9712	87.3032
ENSMUSG00000036086	4.98841	6.48011	8.51258	3.00275	3.94067	3.10696
ENSMUSG00000036087	16.9962	9.49669	5.98159	14.6899	8.82777	7.15151
ENSMUSG00000036093	13.5543	3.81656	3.92004	9.74894	6.6209	6.92007
ENSMUSG00000036097	3.43314	3.26449	2.96397	11.7904	12.1896	10.2108
ENSMUSG00000036098	2.36782	1.72721	1.37118	1.60669	1.25144	1.65727
ENSMUSG00000036099	7.69565	7.94056	10.4223	18.6684	19.6674	18.7081
ENSMUSG00000036103	56.0468	57.7254	62.9363	123.762	96.6559	91.2657
ENSMUSG00000036104	15.8278	17.2142	14.1808	13.4869	12.5702	13.4268
ENSMUSG00000036106	11.0854	10.9981	10.6889	14.9378	13.0537	13.2802
ENSMUSG00000036109	4.5526	3.10549	3.90585	2.13419	3.51632	2.35381
ENSMUSG00000036111	2.72859	1.10319	0.961506	0.324284	0	0.24625
ENSMUSG00000036112	142.085	164.147	174.15	73.3263	78.1688	75.4524
ENSMUSG00000036114	9.57295	12.6457	12.6043	15.4899	18.3214	16.2816
ENSMUSG00000036120	1.58446	2.66963	2.35874	6.81298	6.11399	7.85614
ENSMUSG00000036136	4.875	3.91728	5.79825	3.53011	3.50698	3.02374
ENSMUSG00000036138	70.9792	70.1982	68.7397	47.9402	55.1531	54.7545
ENSMUSG00000036139	1.16787	0.836973	0.929516	1.24349	1.04763	1.30228
ENSMUSG00000036144	1.02689	0.860869	1.25432	2.68586	2.71491	1.76808
ENSMUSG00000036155	1.01762	1.19463	0.76249	2.10987	2.16584	1.77221
ENSMUSG00000036158	3.2651	1.21397	0.947528	11.8239	6.93041	9.12032
ENSMUSG00000036160	7.09676	7.81511	7.30211	7.42944	8.07143	8.26655
ENSMUSG00000036167	42.8964	37.5738	37.1967	31.5637	35.2129	31.14
ENSMUSG00000036169	0.0824333	0.0758633	0	1.66992	2.40809	1.9656
ENSMUSG00000036180	12.1532	9.60364	8.37823	8.21344	8.58166	8.84036
ENSMUSG00000036181	21.0879	27.8699	26.6988	19.3513	26.061	23.6391
ENSMUSG00000036186	14.2377	10.2093	6.19748	13.1807	11.3179	12.9226
ENSMUSG00000036188	10.2734	9.44193	9.85417	11.9805	12.394	12.5195
ENSMUSG00000036197	9.12859	4.00178	2.66467	3.04582	2.2887	2.06309
ENSMUSG00000036199	206.395	243.835	237.787	72.6959	115.329	114.007
ENSMUSG00000036202	2.32289	3.41154	2.57346	1.74701	2.4026	2.23525
ENSMUSG00000036206	6.38162	8.80633	6.77752	30.7943	22.5123	18.956
ENSMUSG00000036208	0.851817	1.79466	1.14362	2.80138	2.65505	3.0225
ENSMUSG00000036214	7.90564	7.13687	6.91146	8.52442	7.96429	7.7765
ENSMUSG00000036223	2.4188	2.3126	2.65202	1.94985	3.52091	3.91506
ENSMUSG00000036225	1.46842	2.44347	1.76649	1.63774	1.26952	1.44161
ENSMUSG00000036241	151.453	103.502	89.0385	46.7673	31.4536	42.8443
ENSMUSG00000036242	2.9956	3.05965	3.1279	5.7634	5.93345	6.53773
ENSMUSG00000036246	7.8791	5.72467	6.66001	10.413	7.87676	8.86012
ENSMUSG00000036249	5.50113	4.63531	7.42943	8.44501	8.84715	8.46308
ENSMUSG00000036256	436.281	133.139	83.5512	231.322	103.727	150.83
ENSMUSG00000036257	35.9935	39.8043	38.2863	41.7594	36.4841	35.5774
ENSMUSG00000036270	29.9241	29.4561	27.8469	39.9671	40.9708	36.2712
ENSMUSG00000036273	8.56832	8.18076	9.54003	8.76034	9.74486	8.55411
ENSMUSG00000036275	141.939	154.559	161.822	154.158	153.321	150.395
ENSMUSG00000036278	14.8241	8.14477	5.27627	5.6842	2.8902	3.17816
ENSMUSG00000036281	4.66741	3.28686	2.53188	10.0159	8.06232	6.2511
ENSMUSG00000036282	3.01036	1.39564	0.941524	2.51784	2.59215	1.879
ENSMUSG00000036285	17.7713	15.9319	13.2005	5.69394	5.01691	4.37147
ENSMUSG00000036291	4.21043	5.54793	6.31401	8.50868	7.7278	9.10659
ENSMUSG00000036292	1.18608	1.26178	1.59243	1.65441	1.41813	2.5522
ENSMUSG00000036299	145.282	161.562	169.877	70.0581	81.8644	81.6148
ENSMUSG00000036304	2.51027	1.92948	1.60421	1.2064	0.388319	0.636984
ENSMUSG00000036305	7.02526	16.2756	20.8027	7.70017	0	19.0498
ENSMUSG00000036309	370.321	421.375	442.464	153.901	174.385	188.252
ENSMUSG00000036315	20.3605	20.4411	23.5389	19.2939	22.0824	19.8807
ENSMUSG00000036323	83.1989	89.293	97.5781	43.3949	44.981	43.3607
ENSMUSG00000036327	12.255	8.49312	7.2063	12.529	10.073	10.5386
ENSMUSG00000036333	13.4739	12.3938	14.3382	29.893	28.7117	24.4909
ENSMUSG00000036334	8.83445	7.43832	6.74217	32.1873	34.3856	29.7585
ENSMUSG00000036339	2.84718	2.79849	2.1975	4.73925	3.17035	3.46219
ENSMUSG00000036352	38.125	32.8351	31.054	29.702	27.458	27.2479
ENSMUSG00000036356	37.4565	44.3021	44.3935	129.318	100.911	93.4204
ENSMUSG00000036368	3.69909	3.87302	10.0801	7.19465	5.8941	5.90606
ENSMUSG00000036371	396.512	446.376	461.666	131.353	141.602	150.749
ENSMUSG00000036372	402.962	487.988	476.462	238.223	307.548	285.213
ENSMUSG00000036376	2.94562	2.50271	3.30479	3.99025	4.07205	4.60026
ENSMUSG00000036377	6.7104	2.89631	2.13144	4.08136	5.77405	3.40436
ENSMUSG00000036390	6.22829	9.0447	9.89098	22.2055	29.8821	28.9761
ENSMUSG00000036391	4.51966	4.414	5.55462	8.96709	10.2039	7.53588
ENSMUSG00000036398	74.8605	100.365	80.966	54.0749	64.8992	68.0775
ENSMUSG00000036402	316.955	349.335	370.476	208.682	207.12	202.58
ENSMUSG00000036403	0.606807	1.41002	1.13569	1.46346	1.72859	1.82212
ENSMUSG00000036411	0.991875	0.826157	0.575408	1.90686	1.72977	0.960259
ENSMUSG00000036412	0.48263	0.623379	0.691727	1.76166	1.98248	2.03551
ENSMUSG00000036427	671.753	729.89	816.605	347.319	363.822	356.076
ENSMUSG00000036430	11.6313	8.42344	11.8281	23.2068	25.3944	25.8404
ENSMUSG00000036432	1.2289	0.256317	0.35272	1.89649	0.858734	0.71178
ENSMUSG00000036435	17.462	14.4178	13.4386	16.9232	16.8747	15.1822
ENSMUSG00000036438	683.627	741.011	853.88	694.363	691.977	692.549
ENSMUSG00000036442	14.3117	12.6318	11.6453	18.3574	18.5899	19.9634
ENSMUSG00000036446	18.6347	19.4432	24.1651	33.0077	35.2006	36.3923
ENSMUSG00000036450	7.45375	6.4112	5.13782	11.0292	12.2083	9.01558
ENSMUSG00000036452	2.33533	1.52051	1.23807	1.68361	1.59605	2.11885
ENSMUSG00000036459	0.57027	1.20704	0.664529	1.04656	0.79855	1.11685
ENSMUSG00000036461	3.15752	2.82493	3.34536	4.83896	3.43297	4.45642
ENSMUSG00000036473	7.58867	8.25287	7.17112	8.56055	9.39885	5.37865
ENSMUSG00000036478	9.25846	6.23972	2.81302	23.5197	18.7417	20.1166
ENSMUSG00000036499	5.52889	7.01601	5.25583	7.20391	6.67164	8.36072
ENSMUSG00000036501	2.16106	3.11004	2.10746	10.2144	7.84979	10.1916
ENSMUSG00000036503	26.9582	22.1076	30.0657	33.2461	30.2731	28.7161
ENSMUSG00000036504	71.8623	83.3161	89.7535	26.7218	35.875	35.1768
ENSMUSG00000036513	31.2181	40.2699	43.0971	40.5644	48.1958	41.7795
ENSMUSG00000036529	31.0879	26.5151	21.7372	27.8924	20.6732	19.9292
ENSMUSG00000036533	20.059	20.4849	20.1074	69.156	75.6057	78.2035
ENSMUSG00000036534	3.09791	2.91231	3.92874	8.02198	10.3868	7.81356
ENSMUSG00000036537	2.52194	5.15185	2.71783	4.53862	6.43923	5.01925
ENSMUSG00000036545	5.35807	2.54595	1.74466	5.29669	3.00776	3.62155
ENSMUSG00000036550	34.0665	31.9498	28.9415	40.9356	54.9177	37.6143
ENSMUSG00000036552	14.2853	14.363	10.967	14.8376	14.8617	13.0955
ENSMUSG00000036555	5.57706	5.81745	5.00001	9.32863	10.5003	8.51951
ENSMUSG00000036561	8.31287	5.8646	5.10701	5.5269	3.92182	5.47144
ENSMUSG00000036564	34.7272	35.4326	42.2408	60.7984	61.3258	56.4734
ENSMUSG00000036565	6.4973	3.58745	2.49922	6.97384	4.52091	5.68662
ENSMUSG00000036568	0.79968	0.982622	0.401731	1.65928	1.35395	1.05706
ENSMUSG00000036570	6.49172	6.96977	4.77385	4.23861	4.07619	1.95687
ENSMUSG00000036572	5.89526	8.70879	9.08686	4.692	5.62495	7.05207
ENSMUSG00000036580	16.3974	24.4465	26.1705	42.9928	45.1427	42.3087
ENSMUSG00000036591	3.9915	2.0164	1.83528	7.04667	6.34595	4.63236
ENSMUSG00000036596	23.5961	24.0861	28.3856	3.4349	3.79597	2.41641
ENSMUSG00000036599	17.1858	20.9278	19.91	78.4125	86.2782	90.2235
ENSMUSG00000036606	106.389	105.796	102.415	106.298	112.724	101.339
ENSMUSG00000036611	0.937923	0.0937124	0.695309	1.72738	1.37922	1.64151
ENSMUSG00000036613	17.2873	19.1131	20.6022	13.5682	13.7989	10.9586
ENSMUSG00000036615	17.2272	8.01165	8.25907	18.4514	12.3503	13.9401
ENSMUSG00000036617	5.15053	7.64048	5.40454	12.8188	10.1602	13.1723
ENSMUSG00000036620	28.4998	10.7564	6.93022	11.3603	5.95076	7.97117
ENSMUSG00000036622	8.24493	7.27148	4.37103	9.45994	6.67166	7.91364
ENSMUSG00000036632	42.9712	42.1799	45.6314	42.7056	49.1991	49.7217
ENSMUSG00000036636	9.95586	7.4002	10.2392	16.8697	16.5524	15.1506
ENSMUSG00000036639	21.6292	27.0966	34.7974	11.6212	15.1671	9.67803
ENSMUSG00000036644	57.8435	51.5328	48.2785	32.9407	31.8701	30.1789
ENSMUSG00000036646	17.4	19.7389	19.5562	20.1168	19.235	20.7244
ENSMUSG00000036661	1.68562	1.5573	2.08458	4.49964	4.05719	3.3229
ENSMUSG00000036667	26.924	32.7086	31.5998	44.2902	45.9234	42.9886
ENSMUSG00000036672	17.9337	16.9483	17.1856	21.1379	21.1883	20.2968
ENSMUSG00000036676	13.9832	14.1584	12.8353	25.5882	26.6823	24.1632
ENSMUSG00000036678	111.321	118.627	117.406	67.9162	70.6665	70.5792
ENSMUSG00000036686	12.653	15.53	18.7729	16.451	18.1596	16.8949
ENSMUSG00000036687	2.8156	4.30311	2.58956	0.599092	0.290965	0.320433
ENSMUSG00000036693	21.2344	24.0695	21.8163	12.4091	12.7471	13.4435
ENSMUSG00000036698	8.94961	3.50872	3.26019	5.66754	3.39322	2.71929
ENSMUSG00000036707	16.0716	6.81037	4.41764	9.21493	5.03841	5.17357
ENSMUSG00000036712	8.07122	9.62189	10.1471	10.0442	9.82976	9.94091
ENSMUSG00000036718	2.62665	2.2187	2.27636	7.53486	7.56512	7.88355
ENSMUSG00000036721	1.10466	1.21545	0.916183	2.05031	1.71522	2.49233
ENSMUSG00000036733	87.4149	87.8406	101.82	46.7959	58.9471	51.9609
ENSMUSG00000036737	19.2866	14.3033	14.0141	9.8065	6.42836	6.56599
ENSMUSG00000036743	1.10855	0.881894	1.42494	0.3031	0.2265	0.0815048
ENSMUSG00000036745	2.76679	2.13951	2.97977	2.46153	2.24126	2.5748
ENSMUSG00000036748	138.49	165.515	174	59.7816	67.5582	60.5218
ENSMUSG00000036751	994.014	1131.83	1123.83	334.388	455.56	435.239
ENSMUSG00000036752	172.594	196.003	210.015	154.714	179.337	184.004
ENSMUSG00000036764	2.83386	2.78365	3.37269	1.68342	4.30057	1.59531
ENSMUSG00000036768	5.72193	7.49974	6.35194	4.48085	5.76999	5.08286
ENSMUSG00000036769	3.31143	4.58013	3.94377	6.88566	8.18627	8.91913
ENSMUSG00000036775	25.0408	30.0946	27.7983	39.4298	21.7483	23.252
ENSMUSG00000036777	38.9439	50.5037	46.5437	42.5356	44.8454	46.1567
ENSMUSG00000036779	1.26082	0.520729	0.931516	1.22999	0.774936	1.00554
ENSMUSG00000036781	2363.17	2679.96	2701.89	861.183	1133.58	1114.73
ENSMUSG00000036782	13.5768	15.0855	17.9192	11.876	10.8991	10.44
ENSMUSG00000036792	3.05703	5.21277	3.3564	13.7194	10.1932	11.4841
ENSMUSG00000036810	12.1381	14.6942	15.3548	27.5055	24.6977	22.9646
ENSMUSG00000036817	31.2975	37.1647	40.445	49.8292	46.1155	45.0628
ENSMUSG00000036819	1.32069	1.55006	0.986503	4.1552	3.37998	3.28864
ENSMUSG00000036820	34.1719	35.7013	35.236	30.4594	34.3578	28.4739
ENSMUSG00000036822	7.77961	8.365	6.67468	26.2343	27.0144	24.0763
ENSMUSG00000036825	5.53469	2.82537	2.04558	3.56628	2.16311	2.51142
ENSMUSG00000036833	1.45991	1.16092	2.40142	2.97734	3.58596	2.66273
ENSMUSG00000036835	121.513	126.955	125.74	68.0032	83.9361	87.8758
ENSMUSG00000036840	2.08969	0.608027	0.760271	3.08242	1.62427	2.01618
